tenure_months,monthly_spend,support_tickets_90d,logins_per_month,on_discount,monthly_contract,churned
21.0,61.41,4,9.0,0,1,1
5.0,27.57,2,11.0,0,0,0
11.0,81.65,2,11.0,0,0,0
10.0,37.21,2,3.0,1,0,0
4.0,45.53,0,15.0,0,1,0
15.0,61.15,1,8.0,0,0,1
5.0,9.54,1,6.0,0,1,0
14.0,40.73,0,3.0,1,1,0
22.0,34.68,0,17.0,1,1,0
53.0,48.69,0,16.0,1,0,0
10.0,51.66,1,6.0,0,1,0
22.0,43.61,0,11.0,0,0,0
12.0,42.77,2,13.0,0,1,0
5.0,64.17,1,7.0,0,1,0
53.0,50.43,5,16.0,0,1,0
23.0,45.75,2,16.0,0,1,0
29.0,47.66,3,2.0,1,1,0
59.0,78.05,1,13.0,0,0,0
14.0,48.11,1,6.0,0,1,0
6.0,35.74,1,4.0,0,1,0
10.0,10.64,1,2.0,0,1,0
6.0,19.19,2,9.0,0,1,1
44.0,36.59,2,7.0,0,1,0
70.0,43.05,1,6.0,0,0,0
22.0,35.0,0,14.0,1,0,0
33.0,51.32,1,44.0,0,0,0
40.0,34.77,2,12.0,1,1,1
62.0,28.54,3,7.0,1,1,0
68.0,56.03,0,16.0,0,0,0
3.0,69.65,3,4.0,0,0,0
12.0,25.07,1,6.0,1,1,0
20.0,49.39,2,9.0,0,1,0
11.0,10.71,0,9.0,0,0,0
16.0,18.46,0,15.0,0,1,0
28.0,34.4,0,21.0,1,0,0
27.0,65.43,0,15.0,0,0,0
39.0,30.98,0,21.0,0,1,0
21.0,30.31,1,22.0,0,1,0
1.0,45.65,1,10.0,0,0,1
15.0,45.67,0,8.0,0,1,0
26.0,30.87,1,13.0,0,1,0
41.0,80.75,0,2.0,0,1,1
37.0,40.22,2,15.0,0,1,0
19.0,47.04,1,14.0,0,0,0
12.0,37.77,0,4.0,0,1,0
19.0,52.92,0,20.0,0,0,0
4.0,67.23,2,17.0,0,0,0
13.0,74.95,2,12.0,0,1,1
46.0,31.28,1,8.0,0,0,0
19.0,64.81,2,20.0,0,1,1
26.0,54.89,1,2.0,0,0,0
6.0,62.54,0,8.0,0,1,0
41.0,43.35,1,13.0,1,0,0
18.0,41.63,0,18.0,0,0,0
26.0,61.84,0,16.0,1,0,0
30.0,62.18,1,4.0,0,1,0
40.0,73.18,2,11.0,0,1,0
23.0,48.57,0,10.0,0,0,0
18.0,43.08,1,2.0,0,0,0
7.0,5.0,3,3.0,1,0,1
5.0,16.0,1,2.0,0,1,0
23.0,37.9,0,2.0,1,1,0
26.0,25.18,3,4.0,0,0,0
29.0,59.65,2,8.0,0,1,0
10.0,21.42,1,8.0,1,0,0
13.0,35.98,1,11.0,0,1,0
22.0,36.68,0,5.0,1,0,0
14.0,66.69,1,18.0,0,1,1
72.0,34.05,0,16.0,0,1,0
13.0,53.14,0,11.0,0,1,0
27.0,48.52,1,23.0,1,0,0
36.0,61.26,2,10.0,0,0,0
38.0,60.3,1,3.0,0,0,0
14.0,44.4,6,13.0,1,0,0
30.0,14.47,1,9.0,0,1,0
28.0,40.83,0,6.0,1,0,0
31.0,44.64,1,7.0,0,1,0
22.0,50.15,1,12.0,1,1,0
36.0,31.72,2,11.0,0,1,0
24.0,65.54,1,26.0,1,0,0
6.0,45.25,2,10.0,1,0,1
24.0,28.43,0,10.0,0,1,0
26.0,36.75,1,9.0,1,0,0
35.0,79.71,1,9.0,1,0,0
23.0,56.96,2,4.0,1,0,0
63.0,63.87,0,6.0,1,0,0
19.0,26.25,1,11.0,1,1,0
13.0,32.6,0,3.0,0,1,0
50.0,32.73,1,7.0,1,0,0
18.0,48.32,1,19.0,0,1,1
21.0,41.87,1,7.0,0,0,0
26.0,36.19,1,22.0,0,1,0
24.0,38.45,2,7.0,0,0,0
31.0,30.71,1,16.0,1,0,0
33.0,41.76,3,9.0,1,1,0
12.0,65.04,1,4.0,1,1,1
8.0,17.76,1,25.0,0,1,0
8.0,51.24,0,4.0,0,1,0
46.0,69.84,1,6.0,0,1,1
17.0,41.7,1,27.0,0,1,0
36.0,35.48,0,10.0,1,1,0
34.0,61.64,3,5.0,1,1,0
21.0,27.28,0,9.0,0,0,0
10.0,44.59,0,13.0,1,1,0
34.0,26.28,1,7.0,0,1,0
21.0,11.34,1,20.0,1,0,0
7.0,42.26,3,5.0,1,1,1
14.0,22.26,0,2.0,0,0,0
5.0,44.79,1,15.0,1,0,0
15.0,65.07,1,8.0,0,0,1
22.0,78.38,0,16.0,1,1,0
19.0,46.68,1,7.0,1,1,0
17.0,63.35,0,11.0,1,0,0
22.0,52.18,1,6.0,0,0,1
30.0,38.1,1,7.0,1,0,0
38.0,10.35,2,3.0,0,1,1
41.0,74.28,0,4.0,1,1,0
11.0,26.12,1,11.0,1,0,0
44.0,69.89,1,15.0,0,1,0
21.0,54.66,1,11.0,0,0,0
16.0,27.43,1,4.0,0,0,1
9.0,50.62,1,12.0,1,1,0
28.0,83.39,1,4.0,0,1,0
27.0,72.64,3,11.0,1,1,0
13.0,35.77,1,5.0,1,1,0
14.0,32.18,0,8.0,0,1,0
18.0,46.8,2,6.0,0,0,0
16.0,42.02,0,12.0,0,1,1
11.0,66.6,0,6.0,0,1,0
8.0,58.31,0,13.0,1,1,0
44.0,14.54,0,1.0,0,1,0
14.0,53.26,1,16.0,0,1,0
27.0,41.78,2,4.0,0,0,0
31.0,45.67,1,21.0,1,1,0
28.0,49.48,0,7.0,0,0,0
32.0,66.58,2,19.0,0,1,0
28.0,62.6,1,2.0,0,0,0
12.0,31.5,0,17.0,0,1,0
16.0,43.94,1,5.0,0,1,0
44.0,36.93,0,17.0,0,1,0
14.0,14.73,0,9.0,0,0,0
21.0,43.03,1,7.0,0,1,0
30.0,78.21,1,19.0,0,1,0
55.0,14.18,1,6.0,1,1,0
41.0,44.57,2,22.0,0,0,0
10.0,43.99,1,7.0,0,1,1
27.0,50.18,3,9.0,0,1,0
24.0,27.67,1,10.0,0,0,0
16.0,19.35,0,4.0,0,1,0
21.0,20.19,0,11.0,1,1,0
12.0,68.96,1,5.0,1,1,0
18.0,27.31,1,4.0,0,0,0
14.0,36.01,2,4.0,1,0,0
22.0,82.88,2,7.0,0,0,0
16.0,31.78,2,20.0,1,0,0
57.0,51.16,2,5.0,0,0,0
23.0,64.15,2,11.0,0,1,0
20.0,63.28,1,19.0,1,0,0
17.0,21.03,0,7.0,0,1,1
16.0,32.16,3,10.0,0,0,0
7.0,50.44,4,20.0,1,1,0
36.0,79.72,2,12.0,0,0,0
50.0,31.29,0,11.0,1,0,0
14.0,36.11,1,9.0,0,0,0
44.0,52.55,1,22.0,0,0,0
72.0,56.15,2,7.0,0,0,0
69.0,57.24,0,6.0,1,1,0
49.0,29.77,1,7.0,0,1,0
8.0,35.42,2,13.0,0,1,0
8.0,48.88,1,10.0,0,1,0
32.0,67.72,0,4.0,1,1,0
21.0,40.71,1,14.0,0,1,0
3.0,44.6,0,12.0,1,0,0
15.0,26.53,4,5.0,0,0,1
31.0,78.54,2,11.0,0,1,0
18.0,47.78,0,16.0,1,0,0
21.0,64.4,1,7.0,0,0,0
8.0,45.54,0,2.0,0,0,0
15.0,46.53,1,8.0,0,1,0
32.0,17.99,0,7.0,0,0,0
14.0,6.29,1,2.0,1,1,0
46.0,67.53,1,6.0,1,0,0
21.0,46.41,1,4.0,0,0,0
28.0,48.72,1,19.0,1,1,0
32.0,22.52,2,19.0,1,1,0
31.0,28.74,1,12.0,1,1,0
9.0,64.12,3,8.0,1,1,1
11.0,76.32,1,7.0,0,1,0
3.0,33.82,1,15.0,1,0,1
16.0,57.09,1,7.0,0,1,0
10.0,48.42,3,8.0,0,1,0
14.0,42.83,4,10.0,0,0,0
18.0,78.34,3,22.0,0,0,0
23.0,36.84,0,2.0,0,1,0
19.0,67.33,0,5.0,0,0,0
18.0,51.87,1,3.0,0,0,0
27.0,44.7,1,11.0,1,1,0
20.0,69.7,0,2.0,1,1,0
38.0,50.22,1,5.0,1,0,0
20.0,43.26,1,10.0,0,1,0
55.0,69.83,1,14.0,0,1,0
9.0,67.49,0,8.0,0,1,0
16.0,66.64,1,5.0,0,0,1
12.0,5.0,3,7.0,0,0,0
24.0,52.92,2,7.0,0,0,0
9.0,48.82,1,15.0,0,1,0
6.0,44.37,0,5.0,1,0,0
10.0,55.98,1,14.0,0,1,1
6.0,49.69,0,8.0,0,0,0
18.0,57.2,0,17.0,0,0,0
23.0,40.18,3,9.0,0,0,0
5.0,71.97,0,6.0,1,0,0
15.0,59.02,1,16.0,0,0,0
41.0,54.77,1,28.0,0,1,0
49.0,53.89,3,9.0,0,1,0
34.0,65.83,0,15.0,0,0,0
2.0,63.39,2,9.0,0,1,1
22.0,42.97,1,5.0,1,1,0
44.0,62.83,0,17.0,1,1,0
14.0,48.13,0,3.0,0,1,0
7.0,79.5,3,3.0,1,0,0
42.0,64.76,1,17.0,1,1,0
46.0,33.74,0,7.0,0,1,0
20.0,86.95,0,4.0,0,1,0
7.0,7.16,1,22.0,1,0,0
4.0,56.47,1,13.0,0,1,1
26.0,32.47,1,8.0,0,0,0
12.0,78.88,2,11.0,0,0,0
19.0,49.55,1,10.0,0,1,0
18.0,30.71,2,13.0,0,0,0
10.0,40.2,2,8.0,0,1,1
4.0,32.15,2,14.0,1,1,1
14.0,39.5,1,9.0,0,1,1
22.0,39.08,1,2.0,0,0,0
23.0,31.48,0,6.0,0,0,0
12.0,49.86,1,12.0,0,1,0
46.0,52.04,0,3.0,0,1,0
8.0,27.07,3,9.0,1,0,0
39.0,15.15,2,7.0,0,1,0
22.0,50.6,0,22.0,0,1,0
15.0,54.57,0,14.0,0,1,1
28.0,58.14,1,3.0,0,0,0
17.0,54.92,1,13.0,0,1,0
6.0,73.31,1,7.0,0,1,0
7.0,62.95,2,9.0,0,1,0
16.0,93.24,1,7.0,0,1,1
13.0,100.81,0,23.0,1,1,0
38.0,13.35,0,22.0,1,1,0
13.0,5.45,1,5.0,0,0,1
12.0,44.87,2,17.0,0,0,0
11.0,54.08,2,6.0,0,1,0
10.0,43.63,0,5.0,0,0,0
10.0,57.66,0,9.0,0,1,1
6.0,40.14,3,9.0,1,1,0
23.0,32.51,2,4.0,0,1,0
18.0,35.23,0,2.0,1,1,0
17.0,41.4,1,9.0,0,0,1
5.0,60.18,1,4.0,0,0,1
26.0,36.24,2,7.0,0,1,1
28.0,39.8,2,18.0,0,1,0
53.0,55.26,0,8.0,1,1,0
27.0,41.42,2,2.0,1,0,0
60.0,65.1,1,16.0,0,0,0
11.0,28.45,0,12.0,0,0,0
55.0,24.55,2,15.0,0,1,0
28.0,50.48,2,8.0,0,1,0
25.0,52.28,0,8.0,1,1,0
17.0,29.43,1,29.0,0,1,0
14.0,69.18,0,12.0,0,0,0
12.0,79.65,0,16.0,0,1,0
56.0,33.7,0,44.0,0,0,0
17.0,71.77,1,28.0,0,1,0
28.0,5.0,1,4.0,0,1,0
33.0,64.37,0,4.0,0,0,0
32.0,29.56,0,3.0,1,1,0
23.0,62.57,3,8.0,1,1,0
54.0,27.7,1,32.0,0,1,0
27.0,43.77,0,0.0,1,1,0
12.0,30.42,1,6.0,0,1,1
15.0,41.15,1,8.0,0,0,0
5.0,77.94,1,4.0,0,0,0
24.0,43.06,2,7.0,0,0,0
30.0,82.99,0,7.0,0,1,1
32.0,38.06,1,3.0,1,1,0
28.0,71.85,2,15.0,0,0,0
17.0,15.74,1,7.0,1,1,0
20.0,39.84,1,4.0,0,1,1
20.0,35.35,1,9.0,0,1,0
38.0,72.68,1,14.0,1,0,0
3.0,48.33,1,8.0,0,0,0
14.0,7.41,0,4.0,0,1,0
8.0,21.42,1,10.0,0,0,0
69.0,26.77,2,27.0,1,1,0
44.0,61.81,1,6.0,0,1,0
14.0,59.49,0,4.0,1,1,0
6.0,39.59,3,6.0,0,0,0
7.0,35.13,1,5.0,0,1,0
38.0,57.89,0,5.0,1,0,0
5.0,24.67,1,3.0,0,1,0
20.0,53.24,0,16.0,0,1,0
34.0,51.71,1,13.0,0,0,0
7.0,40.06,2,7.0,0,1,0
20.0,52.16,0,5.0,0,1,0
14.0,46.84,2,11.0,0,1,0
13.0,53.95,1,10.0,0,1,0
11.0,20.99,1,9.0,0,1,0
36.0,56.06,0,19.0,1,1,0
50.0,63.48,1,12.0,1,1,0
16.0,50.78,0,54.0,0,0,0
26.0,55.82,1,6.0,0,0,0
20.0,43.02,1,28.0,0,1,0
4.0,61.04,1,12.0,0,0,0
16.0,46.17,3,4.0,0,1,1
3.0,24.34,2,5.0,0,0,0
13.0,59.76,3,13.0,0,0,1
19.0,15.59,0,3.0,0,0,0
32.0,50.09,2,8.0,0,1,0
24.0,38.08,1,34.0,1,0,0
36.0,36.93,3,1.0,0,1,0
10.0,48.1,2,8.0,0,1,1
46.0,32.23,0,5.0,0,0,0
50.0,54.22,0,29.0,0,1,0
3.0,46.02,2,8.0,0,1,0
4.0,33.89,1,4.0,0,0,0
19.0,69.09,1,3.0,0,0,0
13.0,48.69,1,4.0,0,1,0
14.0,56.35,1,26.0,0,0,1
24.0,70.5,2,1.0,0,1,1
37.0,70.2,1,12.0,0,0,0
9.0,55.44,0,21.0,0,1,0
42.0,39.55,0,8.0,0,1,0
11.0,19.27,0,4.0,1,1,0
72.0,48.72,0,12.0,0,1,0
46.0,64.7,2,4.0,0,1,0
12.0,51.38,2,5.0,1,0,0
6.0,5.0,4,5.0,1,1,0
12.0,60.66,0,5.0,0,0,0
10.0,61.77,1,16.0,0,0,0
29.0,39.58,1,7.0,0,0,0
3.0,62.79,1,12.0,0,0,0
4.0,56.3,2,12.0,1,0,0
29.0,32.66,1,8.0,0,0,0
10.0,67.88,3,21.0,0,0,0
14.0,22.19,2,4.0,0,1,1
34.0,43.97,1,8.0,0,0,0
39.0,42.17,2,2.0,0,0,0
44.0,30.14,1,9.0,1,0,0
32.0,50.47,2,15.0,0,1,0
17.0,68.59,0,3.0,0,1,0
16.0,67.46,1,6.0,1,0,0
14.0,58.03,0,5.0,0,0,0
7.0,14.47,1,1.0,0,1,1
9.0,20.95,1,4.0,0,1,1
41.0,47.99,0,13.0,1,1,0
11.0,44.38,2,8.0,0,0,0
7.0,36.03,1,10.0,0,1,0
43.0,79.3,2,15.0,0,0,0
23.0,46.91,0,25.0,1,1,0
57.0,54.76,2,4.0,1,1,0
53.0,62.78,2,12.0,0,1,1
7.0,45.99,2,5.0,0,0,1
18.0,91.64,2,4.0,0,0,0
8.0,28.07,2,7.0,0,0,0
8.0,34.09,1,12.0,0,1,0
14.0,28.03,0,9.0,1,1,0
30.0,73.13,1,6.0,1,1,0
30.0,59.44,1,13.0,1,1,0
28.0,35.21,2,13.0,0,1,0
17.0,29.45,1,6.0,1,1,0
31.0,69.93,3,12.0,0,0,0
7.0,51.51,3,8.0,1,1,0
23.0,70.39,1,5.0,0,0,0
20.0,43.92,1,12.0,1,1,0
16.0,54.21,2,13.0,0,1,0
24.0,50.4,0,3.0,0,1,1
9.0,33.77,1,12.0,0,1,0
28.0,42.41,0,16.0,1,1,0
19.0,23.68,1,4.0,0,0,0
5.0,53.89,2,10.0,0,1,0
19.0,58.7,1,4.0,0,1,1
13.0,62.82,3,4.0,1,0,0
41.0,57.0,0,2.0,1,1,0
7.0,42.69,0,18.0,0,0,0
8.0,72.94,1,16.0,0,0,1
26.0,61.06,1,17.0,0,1,0
17.0,69.99,1,6.0,0,1,0
17.0,71.12,1,15.0,0,0,0
72.0,42.74,1,4.0,1,1,0
31.0,51.98,1,3.0,0,1,0
15.0,58.94,2,6.0,0,1,0
4.0,24.32,0,16.0,0,1,0
14.0,24.71,0,10.0,0,0,0
7.0,21.61,2,6.0,1,0,0
9.0,43.05,1,6.0,0,0,0
9.0,39.0,1,18.0,0,1,1
39.0,19.16,1,13.0,0,0,0
5.0,47.69,1,18.0,1,0,0
36.0,43.28,1,17.0,1,0,0
27.0,66.28,0,2.0,1,0,0
26.0,81.23,2,16.0,0,0,0
9.0,53.22,1,14.0,0,1,0
33.0,32.46,0,4.0,0,0,0
8.0,56.64,0,6.0,0,0,0
50.0,45.17,2,7.0,0,1,0
40.0,40.68,1,24.0,0,1,0
56.0,29.49,0,9.0,1,1,0
20.0,36.64,2,13.0,0,0,0
17.0,41.8,0,16.0,1,0,0
14.0,59.47,0,6.0,0,0,0
72.0,54.2,2,17.0,0,0,0
30.0,77.86,0,8.0,0,1,0
7.0,57.14,1,35.0,0,0,0
46.0,52.64,2,4.0,0,1,0
17.0,39.49,1,8.0,0,0,0
1.0,26.33,2,16.0,1,1,0
10.0,34.74,0,5.0,1,0,0
40.0,32.4,1,14.0,0,1,0
27.0,5.0,1,7.0,0,0,0
31.0,26.84,0,4.0,0,1,0
46.0,73.84,0,3.0,1,1,0
4.0,51.63,0,10.0,1,0,0
11.0,38.22,3,11.0,1,1,0
20.0,52.17,3,4.0,0,1,1
41.0,9.84,1,12.0,1,1,0
8.0,50.08,1,3.0,0,1,0
15.0,67.99,2,6.0,0,1,0
19.0,42.82,0,8.0,1,1,0
10.0,13.1,1,7.0,0,1,1
19.0,37.55,0,9.0,1,1,0
17.0,68.03,1,8.0,0,1,1
12.0,49.66,1,7.0,1,0,0
33.0,19.47,0,7.0,0,1,1
29.0,87.62,1,5.0,0,1,0
34.0,22.43,1,12.0,1,0,0
36.0,40.63,1,7.0,0,1,0
5.0,26.33,0,5.0,0,1,0
5.0,26.35,0,12.0,0,0,0
31.0,36.86,2,11.0,1,0,0
13.0,56.45,0,4.0,1,1,0
12.0,68.23,0,19.0,1,1,0
11.0,38.05,0,6.0,1,1,0
35.0,26.82,0,6.0,1,1,0
71.0,53.62,1,8.0,0,0,0
36.0,54.14,1,10.0,0,0,0
13.0,49.33,2,8.0,0,1,0
34.0,49.96,1,5.0,1,0,0
5.0,42.97,4,2.0,0,0,0
16.0,46.77,1,19.0,1,0,0
4.0,41.73,1,4.0,1,1,1
13.0,64.26,0,11.0,0,0,0
22.0,85.11,1,8.0,0,1,1
72.0,48.23,0,2.0,0,1,0
43.0,44.88,2,5.0,0,1,0
4.0,49.61,0,22.0,0,1,0
4.0,33.16,1,2.0,1,1,0
10.0,58.77,2,7.0,0,1,0
61.0,52.94,0,10.0,1,0,0
4.0,37.43,0,4.0,0,0,0
11.0,61.24,1,9.0,1,0,0
11.0,45.34,0,12.0,1,1,0
26.0,27.54,2,11.0,0,1,0
34.0,51.33,1,9.0,0,0,0
29.0,49.27,1,7.0,1,0,0
23.0,62.29,0,4.0,1,1,0
5.0,59.97,0,12.0,1,0,0
21.0,43.03,0,8.0,0,0,0
47.0,36.5,0,24.0,1,0,0
58.0,45.03,4,14.0,0,0,0
25.0,51.54,0,6.0,0,0,1
4.0,53.71,1,10.0,1,0,0
26.0,50.43,0,3.0,0,0,1
17.0,43.37,3,2.0,0,1,1
4.0,62.94,1,6.0,0,1,1
7.0,32.86,2,3.0,0,1,1
9.0,89.63,3,13.0,0,0,0
31.0,58.74,0,23.0,0,1,0
56.0,24.71,2,16.0,0,1,0
28.0,48.33,0,6.0,0,1,0
32.0,58.91,0,13.0,1,1,0
18.0,38.71,3,5.0,0,0,1
12.0,18.09,0,18.0,0,0,0
29.0,26.3,2,12.0,1,1,0
23.0,54.76,1,8.0,1,0,0
9.0,13.42,0,8.0,0,0,0
22.0,18.91,1,12.0,0,0,0
19.0,54.66,0,8.0,0,0,0
15.0,40.99,1,16.0,0,0,0
12.0,32.48,4,6.0,1,0,0
25.0,36.09,1,7.0,1,0,0
12.0,18.53,0,8.0,0,0,0
71.0,53.72,1,7.0,0,1,0
27.0,30.48,1,4.0,1,1,1
26.0,35.36,1,6.0,1,1,0
17.0,51.24,1,8.0,1,1,0
14.0,40.38,2,8.0,0,0,0
3.0,32.32,1,21.0,1,0,0
10.0,9.19,0,10.0,0,1,0
4.0,51.61,0,18.0,0,1,1
4.0,46.42,1,3.0,0,0,1
6.0,35.69,2,14.0,0,1,0
44.0,26.33,0,10.0,0,1,1
44.0,45.23,2,8.0,0,0,0
10.0,53.65,1,4.0,0,1,0
5.0,46.76,1,12.0,0,0,0
13.0,74.49,1,11.0,0,0,0
31.0,57.69,0,13.0,1,0,0
38.0,43.07,3,6.0,1,1,0
22.0,58.29,2,16.0,0,1,0
25.0,45.88,1,12.0,0,1,0
23.0,45.81,2,6.0,0,1,0
4.0,68.33,0,19.0,0,1,0
5.0,28.83,1,9.0,0,0,0
58.0,45.42,4,2.0,1,1,1
22.0,66.41,0,6.0,0,0,0
2.0,50.56,1,15.0,1,0,1
26.0,38.36,0,6.0,1,1,0
8.0,14.29,0,8.0,0,1,0
40.0,5.0,1,16.0,1,1,0
37.0,82.37,2,6.0,0,0,1
30.0,50.55,1,13.0,0,1,0
22.0,34.49,0,3.0,1,1,1
47.0,51.29,1,10.0,0,0,0
50.0,27.94,2,10.0,0,1,0
9.0,39.04,0,11.0,1,1,0
30.0,28.06,2,12.0,0,1,0
12.0,19.56,1,9.0,1,1,0
7.0,7.11,0,8.0,0,0,0
50.0,16.24,0,8.0,0,0,0
33.0,63.38,0,19.0,0,1,0
23.0,27.24,5,9.0,0,0,0
9.0,54.63,3,28.0,1,1,0
51.0,62.22,0,12.0,0,1,0
8.0,45.3,1,9.0,0,0,0
7.0,39.63,0,4.0,0,1,0
19.0,47.39,2,14.0,0,0,0
31.0,37.5,1,7.0,0,1,0
14.0,66.67,0,15.0,0,1,1
22.0,78.78,2,5.0,0,1,1
12.0,71.1,0,8.0,0,0,0
13.0,6.27,2,7.0,1,1,0
62.0,37.13,2,13.0,0,0,0
18.0,45.07,2,20.0,1,1,0
49.0,53.34,1,8.0,0,1,0
3.0,13.91,2,7.0,0,0,1
40.0,13.62,1,4.0,0,1,1
10.0,68.52,1,6.0,0,1,1
34.0,34.94,1,20.0,1,1,0
10.0,18.23,1,8.0,1,1,0
14.0,25.13,2,11.0,0,0,0
7.0,52.03,3,3.0,1,0,0
34.0,30.19,3,3.0,0,1,1
38.0,49.35,1,3.0,0,0,0
10.0,27.38,0,17.0,0,1,1
4.0,13.6,3,9.0,1,0,0
48.0,70.64,0,5.0,0,0,0
11.0,52.17,1,14.0,0,0,1
17.0,38.99,1,7.0,1,0,0
8.0,35.62,0,15.0,0,0,0
32.0,71.37,1,8.0,0,0,1
32.0,55.65,1,15.0,0,0,0
54.0,65.64,0,5.0,0,0,0
41.0,34.49,1,11.0,0,1,0
39.0,45.91,1,13.0,0,0,0
18.0,52.24,1,3.0,0,0,0
16.0,35.1,0,9.0,0,0,0
32.0,43.28,0,4.0,0,0,0
17.0,34.5,0,3.0,0,1,0
42.0,52.18,0,7.0,1,1,0
8.0,21.21,0,11.0,0,1,1
3.0,55.3,2,5.0,0,1,1
29.0,50.59,0,7.0,0,0,0
12.0,41.34,0,6.0,0,1,1
7.0,53.09,3,15.0,0,1,0
72.0,38.43,0,18.0,1,1,0
20.0,32.94,1,31.0,1,0,0
5.0,54.79,0,16.0,1,1,0
11.0,55.57,0,12.0,0,1,0
15.0,35.87,0,15.0,1,1,0
28.0,34.33,3,6.0,0,1,0
11.0,41.71,3,7.0,0,0,0
17.0,35.06,1,10.0,0,0,0
24.0,72.45,4,3.0,1,1,1
27.0,50.7,1,5.0,0,0,0
18.0,45.26,1,28.0,1,0,0
61.0,28.21,3,7.0,0,1,0
32.0,58.3,0,2.0,1,1,0
31.0,33.99,1,6.0,0,1,1
30.0,33.25,0,9.0,0,1,0
42.0,58.91,2,11.0,0,1,1
23.0,51.97,1,8.0,0,0,0
8.0,5.0,1,11.0,0,1,0
26.0,42.16,0,5.0,0,0,0
29.0,47.26,2,18.0,0,1,0
47.0,38.89,6,16.0,0,1,0
7.0,47.89,0,2.0,0,0,0
9.0,12.43,4,4.0,0,0,1
20.0,5.0,2,14.0,0,0,0
31.0,27.44,1,10.0,1,1,0
6.0,50.08,0,10.0,0,1,0
7.0,5.0,1,9.0,1,1,0
36.0,29.82,2,16.0,0,1,0
6.0,10.39,0,10.0,0,1,0
9.0,40.63,2,12.0,0,0,0
38.0,80.24,2,9.0,0,1,0
30.0,41.09,2,4.0,0,0,0
11.0,43.06,2,15.0,0,0,0
28.0,60.11,1,7.0,0,1,0
24.0,45.38,1,7.0,0,1,0
18.0,41.13,2,8.0,1,0,1
14.0,61.68,1,3.0,0,1,0
27.0,53.49,1,26.0,0,1,0
7.0,50.2,2,14.0,0,1,0
27.0,42.5,0,4.0,0,1,0
22.0,38.77,1,21.0,1,0,0
24.0,61.51,2,6.0,1,1,0
9.0,38.94,3,7.0,0,1,0
48.0,67.16,0,6.0,1,0,0
11.0,26.15,2,19.0,0,0,0
13.0,70.81,4,17.0,0,1,0
17.0,53.5,4,8.0,0,1,0
30.0,27.57,1,8.0,0,1,0
23.0,54.16,3,14.0,0,1,0
4.0,33.29,1,14.0,0,1,0
19.0,45.6,2,9.0,0,0,0
21.0,36.24,2,9.0,0,1,0
49.0,42.61,0,14.0,1,0,0
15.0,61.95,1,2.0,1,1,0
28.0,54.33,1,11.0,0,1,0
72.0,24.74,0,11.0,1,0,0
43.0,25.77,1,19.0,0,0,0
8.0,49.87,1,12.0,0,1,1
33.0,51.18,1,13.0,1,1,0
27.0,32.86,0,5.0,0,0,0
15.0,73.64,2,6.0,0,0,1
33.0,59.64,0,11.0,1,1,0
8.0,33.74,1,2.0,0,1,0
12.0,32.0,2,7.0,0,1,1
17.0,40.9,0,4.0,1,0,0
14.0,39.03,1,6.0,0,1,0
31.0,67.61,1,2.0,0,1,0
19.0,62.72,3,4.0,1,0,0
13.0,45.63,2,18.0,1,0,0
43.0,57.2,2,4.0,1,0,0
30.0,59.81,2,5.0,0,1,1
5.0,46.05,0,6.0,1,1,0
5.0,52.25,1,13.0,0,0,0
13.0,55.7,0,8.0,0,0,0
6.0,53.78,2,2.0,0,1,1
38.0,30.98,2,2.0,0,1,1
12.0,32.8,1,7.0,0,0,0
28.0,39.81,0,8.0,1,1,0
33.0,32.28,0,15.0,0,0,0
3.0,18.48,1,4.0,0,1,0
12.0,57.17,0,20.0,0,0,0
17.0,51.24,3,3.0,0,1,0
24.0,20.89,2,3.0,0,1,1
37.0,40.66,1,7.0,1,0,0
72.0,41.68,0,15.0,0,0,0
57.0,48.27,1,10.0,0,1,0
19.0,25.53,0,4.0,0,1,0
19.0,20.63,0,27.0,0,1,0
53.0,54.36,1,10.0,0,0,0
20.0,17.39,1,10.0,0,1,0
12.0,40.81,0,14.0,0,1,0
39.0,39.13,1,10.0,0,1,0
25.0,42.78,0,6.0,0,0,0
5.0,49.55,2,22.0,0,1,1
15.0,73.77,1,19.0,0,0,0
6.0,16.21,1,24.0,0,0,0
1.0,60.78,0,7.0,0,0,0
63.0,5.0,0,21.0,0,1,0
21.0,70.09,1,4.0,0,1,0
16.0,8.23,0,9.0,0,0,0
13.0,88.86,1,13.0,1,1,0
20.0,37.98,1,3.0,0,0,0
13.0,68.23,3,23.0,1,1,0
8.0,64.51,1,6.0,0,0,0
14.0,37.14,1,19.0,1,0,0
50.0,38.52,1,3.0,1,0,0
38.0,29.93,1,9.0,0,0,0
14.0,59.17,0,5.0,0,1,0
67.0,37.38,1,5.0,0,1,0
19.0,30.26,1,4.0,0,1,0
10.0,54.67,5,3.0,1,0,0
26.0,28.85,2,4.0,0,1,0
55.0,39.08,2,4.0,1,1,0
48.0,46.93,0,17.0,1,1,0
11.0,33.44,1,18.0,0,0,0
7.0,36.15,1,3.0,0,0,1
15.0,72.63,1,7.0,1,0,0
29.0,41.32,1,17.0,0,1,0
34.0,38.53,1,12.0,1,0,0
44.0,41.85,4,7.0,0,1,0
22.0,53.18,0,5.0,0,0,0
23.0,26.39,0,3.0,0,0,0
22.0,52.69,1,22.0,0,1,0
40.0,49.6,3,10.0,0,1,1
